"flight_id","flight_no","scheduled_departure","scheduled_arrival","departure_airport","arrival_airport","status","aircraft_code","actual_departure","actual_arrival"
11236,"PG0378","2017-09-06 08:40:00+00","2017-09-06 11:15:00+00","SVX","NSK","Scheduled","SU9",NULL,NULL
11237,"PG0378","2017-08-18 08:40:00+00","2017-08-18 11:15:00+00","SVX","NSK","Scheduled","SU9",NULL,NULL
11238,"PG0378","2017-09-07 08:40:00+00","2017-09-07 11:15:00+00","SVX","NSK","Scheduled","SU9",NULL,NULL
11239,"PG0102","2017-08-26 11:40:00+00","2017-08-26 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11240,"PG0102","2017-09-05 11:40:00+00","2017-09-05 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11241,"PG0102","2017-07-27 11:40:00+00","2017-07-27 14:50:00+00","SVX","KGP","Arrived","CN1","2017-07-27 11:43:00+00","2017-07-27 14:53:00+00"
11242,"PG0103","2017-08-09 10:25:00+00","2017-08-09 13:35:00+00","SVX","KGP","Arrived","CN1","2017-08-09 13:47:00+00","2017-08-09 16:55:00+00"
11243,"PG0102","2017-08-14 11:40:00+00","2017-08-14 14:50:00+00","SVX","KGP","Arrived","CN1","2017-08-14 11:44:00+00","2017-08-14 14:53:00+00"
11244,"PG0102","2017-09-04 11:40:00+00","2017-09-04 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11245,"PG0103","2017-09-14 10:25:00+00","2017-09-14 13:35:00+00","SVX","KGP","Cancelled","CN1",NULL,NULL
11246,"PG0102","2017-08-09 11:40:00+00","2017-08-09 14:50:00+00","SVX","KGP","Arrived","CN1","2017-08-09 11:43:00+00","2017-08-09 14:51:00+00"
11247,"PG0103","2017-07-20 10:25:00+00","2017-07-20 13:35:00+00","SVX","KGP","Arrived","CN1","2017-07-20 10:31:00+00","2017-07-20 13:45:00+00"
11248,"PG0102","2017-07-17 11:40:00+00","2017-07-17 14:50:00+00","SVX","KGP","Arrived","CN1","2017-07-17 11:45:00+00","2017-07-17 14:53:00+00"
11249,"PG0103","2017-07-17 10:25:00+00","2017-07-17 13:35:00+00","SVX","KGP","Arrived","CN1","2017-07-17 10:30:00+00","2017-07-17 13:41:00+00"
11250,"PG0102","2017-07-25 11:40:00+00","2017-07-25 14:50:00+00","SVX","KGP","Arrived","CN1","2017-07-25 11:43:00+00","2017-07-25 14:53:00+00"
11251,"PG0103","2017-08-25 10:25:00+00","2017-08-25 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11252,"PG0102","2017-08-25 11:40:00+00","2017-08-25 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11253,"PG0102","2017-08-23 11:40:00+00","2017-08-23 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11254,"PG0102","2017-08-04 11:40:00+00","2017-08-04 14:50:00+00","SVX","KGP","Arrived","CN1","2017-08-04 11:44:00+00","2017-08-04 14:54:00+00"
11255,"PG0103","2017-07-18 10:25:00+00","2017-07-18 13:35:00+00","SVX","KGP","Arrived","CN1","2017-07-18 14:33:00+00","2017-07-18 17:41:00+00"
11256,"PG0103","2017-08-22 10:25:00+00","2017-08-22 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11257,"PG0103","2017-09-05 10:25:00+00","2017-09-05 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11258,"PG0103","2017-07-19 10:25:00+00","2017-07-19 13:35:00+00","SVX","KGP","Arrived","CN1","2017-07-19 10:28:00+00","2017-07-19 13:37:00+00"
11259,"PG0102","2017-07-18 11:40:00+00","2017-07-18 14:50:00+00","SVX","KGP","Arrived","CN1","2017-07-18 11:41:00+00","2017-07-18 14:53:00+00"
11260,"PG0103","2017-09-03 10:25:00+00","2017-09-03 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11261,"PG0102","2017-08-07 11:40:00+00","2017-08-07 14:50:00+00","SVX","KGP","Arrived","CN1","2017-08-07 11:43:00+00","2017-08-07 14:52:00+00"
11262,"PG0102","2017-08-31 11:40:00+00","2017-08-31 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11263,"PG0103","2017-09-12 10:25:00+00","2017-09-12 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11264,"PG0103","2017-08-18 10:25:00+00","2017-08-18 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11265,"PG0103","2017-08-31 10:25:00+00","2017-08-31 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11266,"PG0103","2017-07-25 10:25:00+00","2017-07-25 13:35:00+00","SVX","KGP","Arrived","CN1","2017-07-25 10:29:00+00","2017-07-25 13:37:00+00"
11267,"PG0102","2017-09-12 11:40:00+00","2017-09-12 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11268,"PG0102","2017-08-18 11:40:00+00","2017-08-18 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11269,"PG0102","2017-08-28 11:40:00+00","2017-08-28 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11270,"PG0102","2017-09-08 11:40:00+00","2017-09-08 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11271,"PG0103","2017-08-28 10:25:00+00","2017-08-28 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11272,"PG0103","2017-07-30 10:25:00+00","2017-07-30 13:35:00+00","SVX","KGP","Arrived","CN1","2017-07-30 10:27:00+00","2017-07-30 13:39:00+00"
11273,"PG0103","2017-07-24 10:25:00+00","2017-07-24 13:35:00+00","SVX","KGP","Arrived","CN1","2017-07-24 10:28:00+00","2017-07-24 13:39:00+00"
11274,"PG0102","2017-08-30 11:40:00+00","2017-08-30 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11275,"PG0102","2017-07-24 11:40:00+00","2017-07-24 14:50:00+00","SVX","KGP","Arrived","CN1","2017-07-24 11:42:00+00","2017-07-24 14:55:00+00"
11276,"PG0102","2017-07-19 11:40:00+00","2017-07-19 14:50:00+00","SVX","KGP","Arrived","CN1","2017-07-19 11:42:00+00","2017-07-19 14:51:00+00"
11277,"PG0102","2017-08-12 11:40:00+00","2017-08-12 14:50:00+00","SVX","KGP","Arrived","CN1","2017-08-12 15:22:00+00","2017-08-12 18:36:00+00"
11278,"PG0103","2017-08-12 10:25:00+00","2017-08-12 13:35:00+00","SVX","KGP","Arrived","CN1","2017-08-12 10:31:00+00","2017-08-12 13:42:00+00"
11279,"PG0102","2017-08-27 11:40:00+00","2017-08-27 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11280,"PG0103","2017-08-27 10:25:00+00","2017-08-27 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11281,"PG0103","2017-09-04 10:25:00+00","2017-09-04 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11282,"PG0103","2017-07-31 10:25:00+00","2017-07-31 13:35:00+00","SVX","KGP","Arrived","CN1","2017-07-31 10:30:00+00","2017-07-31 13:42:00+00"
11283,"PG0102","2017-08-05 11:40:00+00","2017-08-05 14:50:00+00","SVX","KGP","Arrived","CN1","2017-08-05 11:42:00+00","2017-08-05 14:53:00+00"
11284,"PG0103","2017-08-05 10:25:00+00","2017-08-05 13:35:00+00","SVX","KGP","Arrived","CN1","2017-08-05 10:32:00+00","2017-08-05 13:43:00+00"
11285,"PG0102","2017-08-08 11:40:00+00","2017-08-08 14:50:00+00","SVX","KGP","Arrived","CN1","2017-08-08 11:42:00+00","2017-08-08 14:57:00+00"
11286,"PG0102","2017-08-29 11:40:00+00","2017-08-29 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11287,"PG0102","2017-08-13 11:40:00+00","2017-08-13 14:50:00+00","SVX","KGP","Arrived","CN1","2017-08-13 14:50:00+00","2017-08-13 18:00:00+00"
11288,"PG0103","2017-09-08 10:25:00+00","2017-09-08 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11289,"PG0103","2017-08-13 10:25:00+00","2017-08-13 13:35:00+00","SVX","KGP","Arrived","CN1","2017-08-13 10:29:00+00","2017-08-13 13:41:00+00"
11290,"PG0103","2017-09-01 10:25:00+00","2017-09-01 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11291,"PG0102","2017-09-01 11:40:00+00","2017-09-01 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11292,"PG0103","2017-09-10 10:25:00+00","2017-09-10 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11293,"PG0103","2017-08-03 10:25:00+00","2017-08-03 13:35:00+00","SVX","KGP","Arrived","CN1","2017-08-03 10:27:00+00","2017-08-03 13:35:00+00"
11294,"PG0103","2017-08-08 10:25:00+00","2017-08-08 13:35:00+00","SVX","KGP","Arrived","CN1","2017-08-08 10:27:00+00","2017-08-08 13:35:00+00"
11295,"PG0102","2017-08-03 11:40:00+00","2017-08-03 14:50:00+00","SVX","KGP","Arrived","CN1","2017-08-03 11:45:00+00","2017-08-03 14:56:00+00"
11296,"PG0102","2017-08-22 11:40:00+00","2017-08-22 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11297,"PG0102","2017-08-16 11:40:00+00","2017-08-16 14:50:00+00","SVX","KGP","Delayed","CN1",NULL,NULL
11298,"PG0103","2017-08-11 10:25:00+00","2017-08-11 13:35:00+00","SVX","KGP","Arrived","CN1","2017-08-11 10:26:00+00","2017-08-11 13:36:00+00"
11299,"PG0103","2017-08-06 10:25:00+00","2017-08-06 13:35:00+00","SVX","KGP","Arrived","CN1","2017-08-06 10:27:00+00","2017-08-06 13:36:00+00"
11300,"PG0102","2017-08-11 11:40:00+00","2017-08-11 14:50:00+00","SVX","KGP","Arrived","CN1","2017-08-11 11:41:00+00","2017-08-11 14:48:00+00"
11301,"PG0102","2017-09-09 11:40:00+00","2017-09-09 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11302,"PG0102","2017-07-31 11:40:00+00","2017-07-31 14:50:00+00","SVX","KGP","Arrived","CN1","2017-07-31 11:44:00+00","2017-07-31 14:58:00+00"
11303,"PG0102","2017-09-03 11:40:00+00","2017-09-03 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11304,"PG0102","2017-09-10 11:40:00+00","2017-09-10 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11305,"PG0103","2017-08-24 10:25:00+00","2017-08-24 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11306,"PG0102","2017-08-21 11:40:00+00","2017-08-21 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11307,"PG0103","2017-08-21 10:25:00+00","2017-08-21 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11308,"PG0102","2017-08-24 11:40:00+00","2017-08-24 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11309,"PG0102","2017-08-10 11:40:00+00","2017-08-10 14:50:00+00","SVX","KGP","Arrived","CN1","2017-08-10 11:45:00+00","2017-08-10 14:55:00+00"
11310,"PG0103","2017-09-09 10:25:00+00","2017-09-09 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11311,"PG0103","2017-09-02 10:25:00+00","2017-09-02 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11312,"PG0103","2017-07-23 10:25:00+00","2017-07-23 13:35:00+00","SVX","KGP","Arrived","CN1","2017-07-23 10:29:00+00","2017-07-23 13:42:00+00"
11313,"PG0102","2017-08-06 11:40:00+00","2017-08-06 14:50:00+00","SVX","KGP","Arrived","CN1","2017-08-06 11:45:00+00","2017-08-06 14:52:00+00"
11314,"PG0103","2017-08-10 10:25:00+00","2017-08-10 13:35:00+00","SVX","KGP","Arrived","CN1","2017-08-10 10:26:00+00","2017-08-10 13:36:00+00"
11315,"PG0103","2017-09-06 10:25:00+00","2017-09-06 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11316,"PG0102","2017-09-06 11:40:00+00","2017-09-06 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11317,"PG0102","2017-07-16 11:40:00+00","2017-07-16 14:50:00+00","SVX","KGP","Arrived","CN1","2017-07-16 11:42:00+00","2017-07-16 14:51:00+00"
11318,"PG0103","2017-09-11 10:25:00+00","2017-09-11 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11319,"PG0102","2017-07-29 11:40:00+00","2017-07-29 14:50:00+00","SVX","KGP","Arrived","CN1","2017-07-29 15:30:00+00","2017-07-29 18:42:00+00"
11320,"PG0103","2017-07-29 10:25:00+00","2017-07-29 13:35:00+00","SVX","KGP","Arrived","CN1","2017-07-29 10:26:00+00","2017-07-29 13:39:00+00"
11321,"PG0103","2017-08-16 10:25:00+00","2017-08-16 13:35:00+00","SVX","KGP","On Time","CN1",NULL,NULL
11322,"PG0102","2017-09-02 11:40:00+00","2017-09-02 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11323,"PG0102","2017-09-11 11:40:00+00","2017-09-11 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11324,"PG0102","2017-07-22 11:40:00+00","2017-07-22 14:50:00+00","SVX","KGP","Arrived","CN1","2017-07-22 11:44:00+00","2017-07-22 14:57:00+00"
11325,"PG0102","2017-08-17 11:40:00+00","2017-08-17 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11326,"PG0103","2017-07-22 10:25:00+00","2017-07-22 13:35:00+00","SVX","KGP","Arrived","CN1","2017-07-22 10:27:00+00","2017-07-22 13:35:00+00"
11327,"PG0103","2017-08-17 10:25:00+00","2017-08-17 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11328,"PG0103","2017-08-04 10:25:00+00","2017-08-04 13:35:00+00","SVX","KGP","Arrived","CN1","2017-08-04 10:26:00+00","2017-08-04 13:32:00+00"
11329,"PG0103","2017-08-29 10:25:00+00","2017-08-29 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11330,"PG0102","2017-08-19 11:40:00+00","2017-08-19 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11331,"PG0103","2017-08-19 10:25:00+00","2017-08-19 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11332,"PG0103","2017-07-16 10:25:00+00","2017-07-16 13:35:00+00","SVX","KGP","Arrived","CN1","2017-07-16 10:26:00+00","2017-07-16 13:33:00+00"
11333,"PG0102","2017-08-15 11:40:00+00","2017-08-15 14:50:00+00","SVX","KGP","Arrived","CN1","2017-08-15 11:43:00+00","2017-08-15 14:53:00+00"
11334,"PG0102","2017-07-26 11:40:00+00","2017-07-26 14:50:00+00","SVX","KGP","Arrived","CN1","2017-07-26 11:42:00+00","2017-07-26 14:52:00+00"
11335,"PG0103","2017-07-26 10:25:00+00","2017-07-26 13:35:00+00","SVX","KGP","Arrived","CN1","2017-07-26 10:28:00+00","2017-07-26 13:34:00+00"
11336,"PG0103","2017-08-20 10:25:00+00","2017-08-20 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11337,"PG0103","2017-08-26 10:25:00+00","2017-08-26 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11338,"PG0102","2017-07-23 11:40:00+00","2017-07-23 14:50:00+00","SVX","KGP","Arrived","CN1","2017-07-23 11:42:00+00","2017-07-23 14:52:00+00"
11339,"PG0103","2017-09-07 10:25:00+00","2017-09-07 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11340,"PG0103","2017-08-15 10:25:00+00","2017-08-15 13:35:00+00","SVX","KGP","Arrived","CN1","2017-08-15 10:29:00+00","2017-08-15 13:38:00+00"
11341,"PG0103","2017-07-21 10:25:00+00","2017-07-21 13:35:00+00","SVX","KGP","Arrived","CN1","2017-07-21 10:29:00+00","2017-07-21 13:34:00+00"
11342,"PG0102","2017-07-21 11:40:00+00","2017-07-21 14:50:00+00","SVX","KGP","Arrived","CN1","2017-07-21 11:43:00+00","2017-07-21 14:55:00+00"
11343,"PG0102","2017-08-20 11:40:00+00","2017-08-20 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11344,"PG0102","2017-07-20 11:40:00+00","2017-07-20 14:50:00+00","SVX","KGP","Arrived","CN1","2017-07-20 11:42:00+00","2017-07-20 14:53:00+00"
11345,"PG0103","2017-08-30 10:25:00+00","2017-08-30 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11346,"PG0102","2017-07-30 11:40:00+00","2017-07-30 14:50:00+00","SVX","KGP","Arrived","CN1","2017-07-30 11:43:00+00","2017-07-30 14:51:00+00"
11347,"PG0102","2017-09-13 11:40:00+00","2017-09-13 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11348,"PG0103","2017-08-07 10:25:00+00","2017-08-07 13:35:00+00","SVX","KGP","Arrived","CN1","2017-08-07 10:26:00+00","2017-08-07 13:33:00+00"
11349,"PG0102","2017-09-14 11:40:00+00","2017-09-14 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11350,"PG0102","2017-07-28 11:40:00+00","2017-07-28 14:50:00+00","SVX","KGP","Arrived","CN1","2017-07-28 11:44:00+00","2017-07-28 14:56:00+00"
11351,"PG0103","2017-07-28 10:25:00+00","2017-07-28 13:35:00+00","SVX","KGP","Arrived","CN1","2017-07-28 10:29:00+00","2017-07-28 13:41:00+00"
11352,"PG0102","2017-08-01 11:40:00+00","2017-08-01 14:50:00+00","SVX","KGP","Arrived","CN1","2017-08-01 11:44:00+00","2017-08-01 14:50:00+00"
11353,"PG0103","2017-08-01 10:25:00+00","2017-08-01 13:35:00+00","SVX","KGP","Arrived","CN1","2017-08-01 10:26:00+00","2017-08-01 13:35:00+00"
11354,"PG0103","2017-08-23 10:25:00+00","2017-08-23 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11355,"PG0102","2017-08-02 11:40:00+00","2017-08-02 14:50:00+00","SVX","KGP","Arrived","CN1","2017-08-02 11:43:00+00","2017-08-02 14:55:00+00"
11356,"PG0102","2017-09-07 11:40:00+00","2017-09-07 14:50:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11357,"PG0103","2017-08-02 10:25:00+00","2017-08-02 13:35:00+00","SVX","KGP","Arrived","CN1","2017-08-02 10:31:00+00","2017-08-02 13:44:00+00"
11358,"PG0103","2017-07-27 10:25:00+00","2017-07-27 13:35:00+00","SVX","KGP","Arrived","CN1","2017-07-27 10:28:00+00","2017-07-27 13:41:00+00"
11359,"PG0103","2017-09-13 10:25:00+00","2017-09-13 13:35:00+00","SVX","KGP","Scheduled","CN1",NULL,NULL
11360,"PG0103","2017-08-14 10:25:00+00","2017-08-14 13:35:00+00","SVX","KGP","Arrived","CN1","2017-08-14 10:26:00+00","2017-08-14 13:36:00+00"
11361,"PG0599","2017-09-06 12:55:00+00","2017-09-06 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11362,"PG0599","2017-08-28 12:55:00+00","2017-08-28 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11363,"PG0599","2017-07-22 12:55:00+00","2017-07-22 13:50:00+00","SVX","HMA","Arrived","SU9","2017-07-22 12:57:00+00","2017-07-22 13:52:00+00"
11364,"PG0599","2017-07-23 12:55:00+00","2017-07-23 13:50:00+00","SVX","HMA","Arrived","SU9","2017-07-23 12:57:00+00","2017-07-23 13:52:00+00"
11365,"PG0599","2017-08-01 12:55:00+00","2017-08-01 13:50:00+00","SVX","HMA","Arrived","SU9","2017-08-01 13:05:00+00","2017-08-01 13:59:00+00"
11366,"PG0599","2017-08-26 12:55:00+00","2017-08-26 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11367,"PG0599","2017-07-30 12:55:00+00","2017-07-30 13:50:00+00","SVX","HMA","Arrived","SU9","2017-07-30 12:57:00+00","2017-07-30 13:51:00+00"
11368,"PG0599","2017-09-11 12:55:00+00","2017-09-11 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11369,"PG0599","2017-08-17 12:55:00+00","2017-08-17 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11370,"PG0599","2017-08-02 12:55:00+00","2017-08-02 13:50:00+00","SVX","HMA","Arrived","SU9","2017-08-02 12:59:00+00","2017-08-02 13:55:00+00"
11371,"PG0599","2017-09-05 12:55:00+00","2017-09-05 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11372,"PG0599","2017-08-21 12:55:00+00","2017-08-21 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11373,"PG0599","2017-08-22 12:55:00+00","2017-08-22 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11374,"PG0599","2017-07-21 12:55:00+00","2017-07-21 13:50:00+00","SVX","HMA","Arrived","SU9","2017-07-21 12:58:00+00","2017-07-21 13:53:00+00"
11375,"PG0599","2017-09-10 12:55:00+00","2017-09-10 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11376,"PG0599","2017-08-03 12:55:00+00","2017-08-03 13:50:00+00","SVX","HMA","Arrived","SU9","2017-08-03 12:56:00+00","2017-08-03 13:52:00+00"
11377,"PG0599","2017-09-07 12:55:00+00","2017-09-07 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11378,"PG0599","2017-08-04 12:55:00+00","2017-08-04 13:50:00+00","SVX","HMA","Arrived","SU9","2017-08-04 12:57:00+00","2017-08-04 13:52:00+00"
11379,"PG0599","2017-09-04 12:55:00+00","2017-09-04 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11380,"PG0599","2017-07-29 12:55:00+00","2017-07-29 13:50:00+00","SVX","HMA","Arrived","SU9","2017-07-29 12:59:00+00","2017-07-29 13:56:00+00"
11381,"PG0599","2017-07-20 12:55:00+00","2017-07-20 13:50:00+00","SVX","HMA","Arrived","SU9","2017-07-20 12:57:00+00","2017-07-20 13:52:00+00"
11382,"PG0599","2017-08-16 12:55:00+00","2017-08-16 13:50:00+00","SVX","HMA","On Time","SU9",NULL,NULL
11383,"PG0599","2017-09-12 12:55:00+00","2017-09-12 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11384,"PG0599","2017-08-05 12:55:00+00","2017-08-05 13:50:00+00","SVX","HMA","Arrived","SU9","2017-08-05 12:57:00+00","2017-08-05 13:52:00+00"
11385,"PG0599","2017-08-29 12:55:00+00","2017-08-29 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11386,"PG0599","2017-07-24 12:55:00+00","2017-07-24 13:50:00+00","SVX","HMA","Arrived","SU9","2017-07-24 12:58:00+00","2017-07-24 13:53:00+00"
11387,"PG0599","2017-07-19 12:55:00+00","2017-07-19 13:50:00+00","SVX","HMA","Arrived","SU9","2017-07-19 12:57:00+00","2017-07-19 13:51:00+00"
11388,"PG0599","2017-09-03 12:55:00+00","2017-09-03 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11389,"PG0599","2017-08-06 12:55:00+00","2017-08-06 13:50:00+00","SVX","HMA","Arrived","SU9","2017-08-06 12:58:00+00","2017-08-06 13:54:00+00"
11390,"PG0599","2017-08-19 12:55:00+00","2017-08-19 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11391,"PG0599","2017-07-28 12:55:00+00","2017-07-28 13:50:00+00","SVX","HMA","Arrived","SU9","2017-07-28 12:59:00+00","2017-07-28 13:54:00+00"
11392,"PG0599","2017-08-15 12:55:00+00","2017-08-15 13:50:00+00","SVX","HMA","Arrived","SU9","2017-08-15 12:56:00+00","2017-08-15 13:50:00+00"
11393,"PG0599","2017-08-20 12:55:00+00","2017-08-20 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11394,"PG0599","2017-08-07 12:55:00+00","2017-08-07 13:50:00+00","SVX","HMA","Arrived","SU9","2017-08-07 12:58:00+00","2017-08-07 13:53:00+00"
11395,"PG0599","2017-08-23 12:55:00+00","2017-08-23 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11396,"PG0599","2017-07-18 12:55:00+00","2017-07-18 13:50:00+00","SVX","HMA","Arrived","SU9","2017-07-18 12:55:00+00","2017-07-18 13:50:00+00"
11397,"PG0599","2017-09-13 12:55:00+00","2017-09-13 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11398,"PG0599","2017-09-02 12:55:00+00","2017-09-02 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11399,"PG0599","2017-08-08 12:55:00+00","2017-08-08 13:50:00+00","SVX","HMA","Arrived","SU9","2017-08-08 12:59:00+00","2017-08-08 13:55:00+00"
11400,"PG0599","2017-09-08 12:55:00+00","2017-09-08 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11401,"PG0599","2017-07-27 12:55:00+00","2017-07-27 13:50:00+00","SVX","HMA","Arrived","SU9","2017-07-27 13:01:00+00","2017-07-27 13:56:00+00"
11402,"PG0599","2017-08-09 12:55:00+00","2017-08-09 13:50:00+00","SVX","HMA","Arrived","SU9","2017-08-09 12:56:00+00","2017-08-09 13:50:00+00"
11403,"PG0599","2017-08-25 12:55:00+00","2017-08-25 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11404,"PG0599","2017-08-14 12:55:00+00","2017-08-14 13:50:00+00","SVX","HMA","Arrived","SU9","2017-08-14 13:00:00+00","2017-08-14 13:55:00+00"
11405,"PG0599","2017-07-17 12:55:00+00","2017-07-17 13:50:00+00","SVX","HMA","Arrived","SU9","2017-07-17 12:58:00+00","2017-07-17 13:53:00+00"
11406,"PG0599","2017-08-30 12:55:00+00","2017-08-30 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11407,"PG0599","2017-08-27 12:55:00+00","2017-08-27 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11408,"PG0599","2017-07-25 12:55:00+00","2017-07-25 13:50:00+00","SVX","HMA","Arrived","SU9","2017-07-25 12:56:00+00","2017-07-25 13:51:00+00"
11409,"PG0599","2017-09-14 12:55:00+00","2017-09-14 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11410,"PG0599","2017-09-01 12:55:00+00","2017-09-01 13:50:00+00","SVX","HMA","Scheduled","SU9",NULL,NULL
11411,"PG0599","2017-08-10 12:55:00+00","2017-08-10 13:50:00+00","SVX","HMA","Arrived","SU9","2017-08-10 12:59:00+00","2017-08-10 13:54:00+00"
